PROCEDURE-D     12     1   5.342     5
PROCEDURE-D     12     2   7.581     9
PROCEDURE-D     12     3   2.967     2
PROCEDURE-D     12     4   3.743     4
PROCEDURE-D     12     5   2.639    20
PROCEDURE-D     12     6   2.086    24
PROCEDURE-D     13     1   4.578     5
PROCEDURE-D     13     2   8.087     9
PROCEDURE-D     13     3   2.706     2
PROCEDURE-D     13     4   3.309     4
PROCEDURE-D     13     5   2.335    20
PROCEDURE-D     13     6   1.424    24
PROCEDURE-D     14     1   4.887     5
PROCEDURE-D     14     2   7.570     9
PROCEDURE-D     14     3   3.752     2
PROCEDURE-D     14     4   3.247     4
PROCEDURE-D     14     5   2.676    20
PROCEDURE-D     14     6   1.504    24
PROCEDURE-D     15     1   4.565     5
PROCEDURE-D     15     2   6.872     9
PROCEDURE-D     15     3   3.346     2
PROCEDURE-D     15     4   3.559     4
PROCEDURE-D     15     5   2.465    20
PROCEDURE-D     15     6   1.644    24
PROCEDURE-D     16     1   4.127     5
PROCEDURE-D     16     2   5.820     9
PROCEDURE-D     16     3   2.891     2
PROCEDURE-D     16     4   3.737     4
PROCEDURE-D     16     5   2.627    20
PROCEDURE-D     16     6   1.843    24
PROCEDURE-D     17     1   4.369     5
PROCEDURE-D     17     2   6.046     9
PROCEDURE-D     17     3   2.607     2
PROCEDURE-D     17     4   3.748     4
PROCEDURE-D     17     5   2.667    20
PROCEDURE-D     17     6   1.418    24
PROCEDURE-D     18     1   4.441     5
PROCEDURE-D     18     2   6.471     9
PROCEDURE-D     18     3   3.139     2
PROCEDURE-D     18     4   2.243     4
PROCEDURE-D     18     5   2.855    20
PROCEDURE-D     18     6   1.851    24
PROCEDURE-D     19     1   4.213     5
PROCEDURE-D     19     2   5.310     9
PROCEDURE-D     19     3   2.558     2
PROCEDURE-D     19     4   2.278     4
PROCEDURE-D     19     5   2.364    20
PROCEDURE-D     19     6   1.755    24
PROCEDURE-D     20     1   4.516     5
PROCEDURE-D     20     2   5.689     9
PROCEDURE-D     20     3   2.350     2
PROCEDURE-D     20     4   2.239     4
PROCEDURE-D     20     5   2.110    20
PROCEDURE-D     20     6   1.448    24
PROCEDURE-D     21     1   3.600     5
PROCEDURE-D     21     2   5.141     9
PROCEDURE-D     21     3   2.526     2
PROCEDURE-D     21     4   2.654     4
PROCEDURE-D     21     5   2.100    20
PROCEDURE-D     21     6   1.600    24
PROCEDURE-D     22     1   3.460     5
PROCEDURE-D     22     2   4.884     9
PROCEDURE-D     22     3   1.936     2
PROCEDURE-D     22     4   2.204     4
PROCEDURE-D     22     5   2.228    20
PROCEDURE-D     22     6   1.543    24
PROCEDURE-D     23     1   3.291     5
PROCEDURE-D     23     2   4.307     9
PROCEDURE-D     23     3   2.077     2
PROCEDURE-D     23     4   1.969     4
PROCEDURE-D     23     5   2.111    20
PROCEDURE-D     23     6   1.619    24
PROCEDURE-D     24     1   3.750     5
PROCEDURE-D     24     2   4.408     9
PROCEDURE-D     24     3   1.901     2
PROCEDURE-D     24     4   2.179     4
PROCEDURE-D     24     5   1.564    20
PROCEDURE-D     24     6   1.325    24
PROCEDURE-D     25     1   3.287     5
PROCEDURE-D     25     2   4.543     9
PROCEDURE-D     25     3   1.649     2
PROCEDURE-D     25     4   1.988     4
PROCEDURE-D     25     5   1.572    20
PROCEDURE-D     25     6   1.540    24
PROCEDURE-D     26     1   3.336     5
PROCEDURE-D     26     2   3.964     9
PROCEDURE-D     26     3   1.738     2
PROCEDURE-D     26     4   1.796     4
PROCEDURE-D     26     5   1.536    20
PROCEDURE-D     26     6   1.446    24
PROCEDURE-D     27     1   3.273     5
PROCEDURE-D     27     2   4.264     9
PROCEDURE-D     27     3   1.879     2
PROCEDURE-D     27     4   1.903     4
PROCEDURE-D     27     5   1.422    20
PROCEDURE-D     27     6   1.589    24
PROCEDURE-D     28     1   3.371     5
PROCEDURE-D     28     2   4.401     9
PROCEDURE-D     28     3   1.764     2
PROCEDURE-D     28     4   1.859     4
PROCEDURE-D     28     5   1.525    20
PROCEDURE-D     28     6   1.358    24
PROCEDURE-D     29     1   2.862     5
PROCEDURE-D     29     2   4.348     9
PROCEDURE-D     29     3   1.898     2
PROCEDURE-D     29     4   1.644     4
PROCEDURE-D     29     5   1.502    20
PROCEDURE-D     29     6   1.110    24
PROCEDURE-D     30     1   3.109     5
PROCEDURE-D     30     2   4.417     9
PROCEDURE-D     30     3   1.762     2
PROCEDURE-D     30     4   1.866     4
PROCEDURE-D     30     5   1.632    20
PROCEDURE-D     30     6   1.128    24
PROCEDURE-D     31     1   2.965     5
PROCEDURE-D     31     2   4.342     9
PROCEDURE-D     31     3   1.771     2
PROCEDURE-D     31     4   1.799     4
PROCEDURE-D     31     5   1.699    20
PROCEDURE-D     31     6   1.062    24
PROCEDURE-D     32     1   3.071     5
PROCEDURE-D     32     2   4.361     9
PROCEDURE-D     32     3   1.648     2
PROCEDURE-D     32     4   1.643     4
PROCEDURE-D     32     5   1.776    20
PROCEDURE-D     32     6   1.034    24
PROCEDURE-D     33     1   3.170     5
PROCEDURE-D     33     2   4.568     9
PROCEDURE-D     33     3   1.971     2
PROCEDURE-D     33     4   1.733     4
PROCEDURE-D     33     5   1.696    20
PROCEDURE-D     33     6   1.176    24
PROCEDURE-D     34     1   2.929     5
PROCEDURE-D     34     2   4.799     9
PROCEDURE-D     34     3   1.910     2
PROCEDURE-D     34     4   1.681     4
PROCEDURE-D     34     5   1.494    20
PROCEDURE-D     34     6   1.171    24
PROCEDURE-D     35     1   3.214     5
PROCEDURE-D     35     2   4.639     9
PROCEDURE-D     35     3   1.962     2
PROCEDURE-D     35     4   1.771     4
PROCEDURE-D     35     5   1.580    20
PROCEDURE-D     35     6   1.136    24
PROCEDURE-D     36     1   3.010     5
PROCEDURE-D     36     2   4.115     9
PROCEDURE-D     36     3   1.683     2
PROCEDURE-D     36     4   1.731     4
PROCEDURE-D     36     5   1.428    20
PROCEDURE-D     36     6   1.088    24
PROCEDURE-D     37     1   3.058     5
PROCEDURE-D     37     2   4.469     9
PROCEDURE-D     37     3   1.955     2
PROCEDURE-D     37     4   1.802     4
PROCEDURE-D     37     5   1.586    20
PROCEDURE-D     37     6   1.124    24
PROCEDURE-D     38     1   2.835     5
PROCEDURE-D     38     2   4.348     9
PROCEDURE-D     38     3   1.836     2
PROCEDURE-D     38     4   1.898     4
PROCEDURE-D     38     5   1.672    20
PROCEDURE-D     38     6   1.356    24
PROCEDURE-D     39     1   2.974     5
PROCEDURE-D     39     2   4.409     9
PROCEDURE-D     39     3   1.900     2
PROCEDURE-D     39     4   1.866     4
PROCEDURE-D     39     5   1.570    20
PROCEDURE-D     39     6   1.004    24
PROCEDURE-D     40     1   2.836     5
PROCEDURE-D     40     2   4.131     9
PROCEDURE-D     40     3   1.639     2
PROCEDURE-D     40     4   1.809     4
PROCEDURE-D     40     5   1.406    20
PROCEDURE-D     40     6   1.067    24
PROCEDURE-D     41     1   2.976     5
PROCEDURE-D     41     2   4.658     9
PROCEDURE-D     41     3   1.663     2
PROCEDURE-D     41     4   1.639     4
PROCEDURE-D     41     5   1.594    20
PROCEDURE-D     41     6   1.163    24
PROCEDURE-D     42     1   3.061     5
PROCEDURE-D     42     2   4.334     9
PROCEDURE-D     42     3   1.787     2
PROCEDURE-D     42     4   1.676     4
PROCEDURE-D     42     5   1.422    20
PROCEDURE-D     42     6   1.253    24
PROCEDURE-D     43     1   2.893     5
PROCEDURE-D     43     2   4.455     9
PROCEDURE-D     43     3   1.708     2
PROCEDURE-D     43     4   1.762     4
PROCEDURE-D     43     5   1.558    20
PROCEDURE-D     43     6   1.133    24
PROCEDURE-D     44     1   3.011     5
PROCEDURE-D     44     2   4.185     9
PROCEDURE-D     44     3   1.693     2
PROCEDURE-D     44     4   1.626     4
PROCEDURE-D     44     5   1.474    20
PROCEDURE-D     44     6   1.263    24
PROCEDURE-D     45     1   3.023     5
PROCEDURE-D     45     2   3.990     9
PROCEDURE-D     45     3   1.636     2
PROCEDURE-D     45     4   1.914     4
PROCEDURE-D     45     5   1.382    20
PROCEDURE-D     45     6   1.015    24
PROCEDURE-D     46     1   3.081     5
PROCEDURE-D     46     2   3.962     9
PROCEDURE-D     46     3   1.699     2
PROCEDURE-D     46     4   1.685     4
PROCEDURE-D     46     5   1.407    20
PROCEDURE-D     46     6   1.211    24
PROCEDURE-D     47     1   2.802     5
PROCEDURE-D     47     2   3.887     9
PROCEDURE-D     47     3   1.472     2
PROCEDURE-D     47     4   1.627     4
PROCEDURE-D     47     5   1.320    20
PROCEDURE-D     47     6   0.902    24
PROCEDURE-D     48     1   3.153     5
PROCEDURE-D     48     2   4.160     9
PROCEDURE-D     48     3   1.732     2
PROCEDURE-D     48     4   1.679     4
PROCEDURE-D     48     5   1.363    20
PROCEDURE-D     48     6   1.204    24
PROCEDURE-D     49     1   2.864     5
PROCEDURE-D     49     2   4.323     9
PROCEDURE-D     49     3   1.658     2
PROCEDURE-D     49     4   1.941     4
PROCEDURE-D     49     5   1.510    20
PROCEDURE-D     49     6   1.056    24
PROCEDURE-D     50     1   2.885     5
PROCEDURE-D     50     2   3.981     9
PROCEDURE-D     50     3   1.676     2
PROCEDURE-D     50     4   1.724     4
PROCEDURE-D     50     5   1.703    20
PROCEDURE-D     50     6   1.082    24
procedure-a      1     1   8.605    24
procedure-a      1     2   8.347     2
procedure-a      1     3   5.219    26
procedure-a      1     4   8.945     5
procedure-a      1     5   5.841     5
procedure-a      1     6   4.797     3
procedure-a      2     1   8.039    24
procedure-a      2     2   7.773     2
procedure-a      2     3   4.623    26
procedure-a      2     4   8.160     5
procedure-a      2     5   5.841     5
procedure-a      2     6   3.744     3
procedure-a      3     1   9.733    24
procedure-a      3     2   7.907     2
procedure-a      3     3   4.332    26
procedure-a      3     4   7.928     5
procedure-a      3     5   4.890     5
procedure-a      3     6   4.665     3
procedure-a      4     1   7.761    24
procedure-a      4     2   6.998     2
procedure-a      4     3   4.286    26
procedure-a      4     4   7.301     5
procedure-a      4     5   4.965     5
procedure-a      4     6   3.578     3
procedure-a      5     1   7.383    24
procedure-a      5     2   7.300     2
procedure-a      5     3   4.153    26
procedure-a      5     4   7.819     5
procedure-a      5     5   4.907     5
procedure-a      5     6   4.021     3
procedure-a      6     1   7.402    24
procedure-a      6     2   7.592     2
procedure-a      6     3   3.990    26
procedure-a      6     4   7.418     5
procedure-a      6     5   4.281     5
procedure-a      6     6   3.132     3
procedure-a      7     1   7.609    24
procedure-a      7     2   7.040     2
procedure-a      7     3   3.877    26
procedure-a      7     4   7.656     5
procedure-a      7     5   4.344     5
procedure-a      7     6   3.226     3
procedure-a      8     1   6.797    24
procedure-a      8     2   7.145     2
procedure-a      8     3   3.682    26
procedure-a      8     4   6.777     5
procedure-a      8     5   4.397     5
procedure-a      8     6   2.923     3
procedure-a      9     1   7.655    24
procedure-a      9     2   6.723     2
procedure-a      9     3   3.603    26
procedure-a      9     4   6.931     5
procedure-a      9     5   4.531     5
procedure-a      9     6   2.812     3
procedure-a     10     1   6.393    24
procedure-a     10     2   5.931     2
procedure-a     10     3   3.479    26
procedure-a     10     4   6.978     5
procedure-a     10     5   3.771     5
procedure-a     10     6   2.746     3
procedure-a     11     1   6.400    24
procedure-a     11     2   7.024     2
procedure-a     11     3   3.682    26
procedure-a     11     4   6.258     5
procedure-a     11     5   4.655     5
procedure-a     11     6   3.741     3
procedure-a     12     1   7.606    24
procedure-a     12     2   5.472     2
procedure-a     12     3   4.122    26
procedure-a     12     4   6.154     5
procedure-a     12     5   4.267     5
procedure-a     12     6   3.128     3
procedure-a     13     1   5.832    24
procedure-a     13     2   6.119     2
procedure-a     13     3   3.493    26
procedure-a     13     4   7.028     5
procedure-a     13     5   4.043     5
procedure-a     13     6   2.606     3
procedure-a     14     1   6.496    24
procedure-a     14     2   5.051     2
procedure-a     14     3   3.720    26
procedure-a     14     4   5.600     5
procedure-a     14     5   4.109     5
procedure-a     14     6   2.764     3
procedure-a     15     1   7.081    24
procedure-a     15     2   4.974     2
procedure-a     15     3   3.422    26
procedure-a     15     4   5.746     5
procedure-a     15     5   3.654     5
procedure-a     15     6   2.529     3
procedure-a     16     1   6.388    24
procedure-a     16     2   4.838     2
procedure-a     16     3   3.698    26
procedure-a     16     4   6.573     5
procedure-a     16     5   3.601     5
procedure-a     16     6   2.530     3
procedure-a     17     1   6.492    24
procedure-a     17     2   5.163     2
procedure-a     17     3   3.030    26
procedure-a     17     4   5.349     5
procedure-a     17     5   3.709     5
procedure-a     17     6   3.150     3
procedure-a     18     1   7.553    24
procedure-a     18     2   4.936     2
procedure-a     18     3   2.863    26
procedure-a     18     4   5.298     5
procedure-a     18     5   3.950     5
procedure-a     18     6   2.463     3
procedure-a     19     1   6.058    24
procedure-a     19     2   5.654     2
procedure-a     19     3   2.631    26
procedure-a     19     4   5.533     5
procedure-a     19     5   3.877     5
procedure-a     19     6   2.623     3
procedure-a     20     1   5.720    24
procedure-a     20     2   5.634     2
procedure-a     20     3   2.824    26
procedure-a     20     4   5.398     5
procedure-a     20     5   3.662     5
procedure-a     20     6   2.254     3
procedure-a     21     1   5.546    24
procedure-a     21     2   4.489     2
procedure-a     21     3   2.439    26
procedure-a     21     4   5.115     5
procedure-a     21     5   3.767     5
procedure-a     21     6   1.965     3
procedure-a     22     1   6.610    24
procedure-a     22     2   4.734     2
procedure-a     22     3   2.281    26
procedure-a     22     4   5.817     5
procedure-a     22     5   4.260     5
procedure-a     22     6   1.883     3
procedure-a     23     1   4.909    24
procedure-a     23     2   4.437     2
procedure-a     23     3   2.227    26
procedure-a     23     4   5.056     5
procedure-a     23     5   3.242     5
procedure-a     23     6   1.822     3
procedure-a     24     1   5.207    24
procedure-a     24     2   5.628     2
procedure-a     24     3   2.290    26
procedure-a     24     4   5.052     5
procedure-a     24     5   2.999     5
procedure-a     24     6   1.812     3
procedure-a     25     1   4.372    24
procedure-a     25     2   4.606     2
procedure-a     25     3   2.153    26
procedure-a     25     4   4.513     5
procedure-a     25     5   3.597     5
procedure-a     25     6   1.826     3
procedure-a     26     1   5.007    24
procedure-a     26     2   4.352     2
procedure-a     26     3   2.048    26
procedure-a     26     4   4.594     5
procedure-a     26     5   3.659     5
procedure-a     26     6   1.639     3
procedure-a     27     1   5.651    24
procedure-a     27     2   5.209     2
procedure-a     27     3   2.246    26
procedure-a     27     4   4.408     5
procedure-a     27     5   2.572     5
procedure-a     27     6   1.562     3
procedure-a     28     1   5.381    24
procedure-a     28     2   5.253     2
procedure-a     28     3   1.989    26
procedure-a     28     4   4.527     5
procedure-a     28     5   2.835     5
procedure-a     28     6   1.612     3
procedure-a     29     1   4.475    24
procedure-a     29     2   4.493     2
procedure-a     29     3   1.988    26
procedure-a     29     4   5.137     5
procedure-a     29     5   2.521     5
procedure-a     29     6   1.777     3
procedure-a     30     1   4.560    24
procedure-a     30     2   4.381     2
procedure-a     30     3   2.216    26
procedure-a     30     4   4.773     5
procedure-a     30     5   2.591     5
procedure-a     30     6   1.301     3
procedure-a     31     1   4.301    24
procedure-a     31     2   4.280     2
procedure-a     31     3   2.156    26
procedure-a     31     4   4.704     5
procedure-a     31     5   2.852     5
procedure-a     31     6   1.494     3
procedure-a     32     1   5.079    24
procedure-a     32     2   4.486     2
procedure-a     32     3   2.227    26
procedure-a     32     4   4.858     5
procedure-a     32     5   2.018     5
procedure-a     32     6   1.506     3
procedure-a     33     1   4.381    24
procedure-a     33     2   3.718     2
procedure-a     33     3   2.105    26
procedure-a     33     4   4.323     5
procedure-a     33     5   1.868     5
procedure-a     33     6   1.336     3
procedure-a     34     1   4.304    24
procedure-a     34     2   3.554     2
procedure-a     34     3   2.219    26
procedure-a     34     4   4.331     5
procedure-a     34     5   1.889     5
procedure-a     34     6   1.361     3
procedure-a     35     1   4.623    24
procedure-a     35     2   4.245     2
procedure-a     35     3   2.132    26
procedure-a     35     4   4.621     5
procedure-a     35     5   1.911     5
procedure-a     35     6   1.177     3
procedure-a     36     1   4.465    24
procedure-a     36     2   3.103     2
procedure-a     36     3   1.878    26
procedure-a     36     4   4.358     5
procedure-a     36     5   1.756     5
procedure-a     36     6   1.333     3
procedure-a     37     1   4.195    24
procedure-a     37     2   3.438     2
procedure-a     37     3   1.926    26
procedure-a     37     4   4.423     5
procedure-a     37     5   1.906     5
procedure-a     37     6   1.288     3
procedure-a     38     1   4.536    24
procedure-a     38     2   3.321     2
procedure-a     38     3   1.737    26
procedure-a     38     4   3.997     5
procedure-a     38     5   2.121     5
procedure-a     38     6   1.369     3
procedure-a     39     1   4.363    24
procedure-a     39     2   3.350     2
procedure-a     39     3   1.972    26
procedure-a     39     4   3.956     5
procedure-a     39     5   1.822     5
procedure-a     39     6   1.287     3
procedure-a     40     1   4.267    24
procedure-a     40     2   3.537     2
procedure-a     40     3   2.163    26
procedure-a     40     4   4.023     5
procedure-a     40     5   2.238     5
procedure-a     40     6   1.286     3
procedure-a     41     1   3.878    24
procedure-a     41     2   3.375     2
procedure-a     41     3   2.040    26
procedure-a     41     4   4.085     5
procedure-a     41     5   1.900     5
procedure-a     41     6   1.313     3
procedure-a     42     1   3.952    24
procedure-a     42     2   3.272     2
procedure-a     42     3   1.829    26
procedure-a     42     4   4.105     5
procedure-a     42     5   2.037     5
procedure-a     42     6   1.241     3
procedure-a     43     1   4.767    24
procedure-a     43     2   3.393     2
procedure-a     43     3   1.972    26
procedure-a     43     4   3.892     5
procedure-a     43     5   1.870     5
procedure-a     43     6   1.360     3
procedure-a     44     1   4.269    24
procedure-a     44     2   3.531     2
procedure-a     44     3   2.031    26
procedure-a     44     4   3.864     5
procedure-a     44     5   1.826     5
procedure-a     44     6   1.300     3
procedure-a     45     1   3.489    24
procedure-a     45     2   3.291     2
procedure-a     45     3   1.944    26
procedure-a     45     4   3.906     5
procedure-a     45     5   2.026     5
procedure-a     45     6   1.178     3
procedure-a     46     1   3.409    24
procedure-a     46     2   3.256     2
procedure-a     46     3   1.884    26
procedure-a     46     4   3.908     5
procedure-a     46     5   1.863     5
procedure-a     46     6   1.493     3
procedure-a     47     1   3.111    24
procedure-a     47     2   3.355     2
procedure-a     47     3   1.721    26
procedure-a     47     4   4.132     5
procedure-a     47     5   1.886     5
procedure-a     47     6   1.366     3
procedure-a     48     1   3.197    24
procedure-a     48     2   3.213     2
procedure-a     48     3   1.984    26
procedure-a     48     4   3.846     5
procedure-a     48     5   1.914     5
procedure-a     48     6   1.176     3
procedure-a     49     1   3.420    24
procedure-a     49     2   3.173     2
procedure-a     49     3   1.779    26
procedure-a     49     4   3.966     5
procedure-a     49     5   1.832     5
procedure-a     49     6   1.256     3
procedure-a     50     1   3.065    24
procedure-a     50     2   3.350     2
procedure-a     50     3   1.978    26
procedure-a     50     4   3.939     5
procedure-a     50     5   1.836     5
procedure-a     50     6   1.268     3
PROCEDURE-B      1     1   5.371     5
PROCEDURE-B      1     2   3.639    24
PROCEDURE-B      1     3   3.898     2
PROCEDURE-B      1     4   4.810    12
PROCEDURE-B      1     5   3.427    60
PROCEDURE-B      1     6   2.751    72
PROCEDURE-B      2     1   5.002     5
PROCEDURE-B      2     2   3.066    24
PROCEDURE-B      2     3   4.264     2
PROCEDURE-B      2     4   3.840    12
PROCEDURE-B      2     5   3.835    60
PROCEDURE-B      2     6   3.457    72
PROCEDURE-B      3     1   5.801     5
PROCEDURE-B      3     2   2.972    24
PROCEDURE-B      3     3   3.756     2
PROCEDURE-B      3     4   4.636    12
PROCEDURE-B      3     5   3.617    60
PROCEDURE-B      3     6   2.560    72
PROCEDURE-B      4     1   5.187     5
PROCEDURE-B      4     2   3.029    24
PROCEDURE-B      4     3   3.724     2
PROCEDURE-B      4     4   3.719    12
PROCEDURE-B      4     5   3.356    60
PROCEDURE-B      4     6   2.595    72
PROCEDURE-B      5     1   4.514     5
PROCEDURE-B      5     2   2.866    24
PROCEDURE-B      5     3   3.974     2
PROCEDURE-B      5     4   3.439    12
PROCEDURE-B      5     5   3.607    60
PROCEDURE-B      5     6   4.641    72
PROCEDURE-B      6     1   4.901     5
PROCEDURE-B      6     2   3.053    24
PROCEDURE-B      6     3   3.821     2
PROCEDURE-B      6     4   4.106    12
PROCEDURE-B      6     5   3.164    60
PROCEDURE-B      6     6   3.723    72
PROCEDURE-B      7     1   4.443     5
PROCEDURE-B      7     2   3.010    24
PROCEDURE-B      7     3   3.426     2
PROCEDURE-B      7     4   4.185    12
PROCEDURE-B      7     5   4.579    60
PROCEDURE-B      7     6   2.311    72
PROCEDURE-B      8     1   4.611     5
PROCEDURE-B      8     2   2.701    24
PROCEDURE-B      8     3   3.903     2
PROCEDURE-B      8     4   3.512    12
PROCEDURE-B      8     5   2.843    60
PROCEDURE-B      8     6   2.535    72
PROCEDURE-B      9     1   4.824     5
PROCEDURE-B      9     2   2.713    24
PROCEDURE-B      9     3   3.523     2
PROCEDURE-B      9     4   4.015    12
PROCEDURE-B      9     5   3.012    60
PROCEDURE-B      9     6   2.657    72
PROCEDURE-B     10     1   4.645     5
PROCEDURE-B     10     2   2.832    24
PROCEDURE-B     10     3   4.485     2
PROCEDURE-B     10     4   3.462    12
PROCEDURE-B     10     5   2.858    60
PROCEDURE-B     10     6   2.911    72
PROCEDURE-B     11     1   4.628     5
PROCEDURE-B     11     2   2.718    24
PROCEDURE-B     11     3   3.588     2
PROCEDURE-B     11     4   3.032    12
PROCEDURE-B     11     5   3.042    60
PROCEDURE-B     11     6   2.884    72
PROCEDURE-B     12     1   5.070     5
PROCEDURE-B     12     2   2.615    24
PROCEDURE-B     12     3   3.608     2
PROCEDURE-B     12     4   3.090    12
PROCEDURE-B     12     5   3.315    60
PROCEDURE-B     12     6   2.372    72
PROCEDURE-B     13     1   4.001     5
PROCEDURE-B     13     2   2.796    24
PROCEDURE-B     13     3   3.447     2
PROCEDURE-B     13     4   3.034    12
PROCEDURE-B     13     5   3.146    60
PROCEDURE-B     13     6   2.326    72
PROCEDURE-B     14     1   4.200     5
PROCEDURE-B     14     2   2.817    24
PROCEDURE-B     14     3   3.159     2
PROCEDURE-B     14     4   3.554    12
PROCEDURE-B     14     5   3.366    60
PROCEDURE-B     14     6   2.034    72
PROCEDURE-B     15     1   4.216     5
PROCEDURE-B     15     2   2.614    24
PROCEDURE-B     15     3   3.175     2
PROCEDURE-B     15     4   3.859    12
PROCEDURE-B     15     5   2.397    60
PROCEDURE-B     15     6   2.324    72
PROCEDURE-B     16     1   3.677     5
PROCEDURE-B     16     2   2.869    24
PROCEDURE-B     16     3   3.358     2
PROCEDURE-B     16     4   3.005    12
PROCEDURE-B     16     5   2.977    60
PROCEDURE-B     16     6   2.491    72
PROCEDURE-B     17     1   4.147     5
PROCEDURE-B     17     2   2.917    24
PROCEDURE-B     17     3   3.061     2
PROCEDURE-B     17     4   3.663    12
PROCEDURE-B     17     5   2.933    60
PROCEDURE-B     17     6   2.534    72
PROCEDURE-B     18     1   4.191     5
PROCEDURE-B     18     2   2.792    24
PROCEDURE-B     18     3   2.947     2
PROCEDURE-B     18     4   3.240    12
PROCEDURE-B     18     5   2.723    60
PROCEDURE-B     18     6   2.171    72
PROCEDURE-B     19     1   4.171     5
PROCEDURE-B     19     2   2.558    24
PROCEDURE-B     19     3   3.138     2
PROCEDURE-B     19     4   3.096    12
PROCEDURE-B     19     5   2.120    60
PROCEDURE-B     19     6   1.915    72
PROCEDURE-B     20     1   4.087     5
PROCEDURE-B     20     2   2.562    24
PROCEDURE-B     20     3   3.293     2
PROCEDURE-B     20     4   3.198    12
PROCEDURE-B     20     5   2.326    60
PROCEDURE-B     20     6   1.868    72
PROCEDURE-B     21     1   3.811     5
PROCEDURE-B     21     2   2.623    24
PROCEDURE-B     21     3   2.797     2
PROCEDURE-B     21     4   3.035    12
PROCEDURE-B     21     5   2.740    60
PROCEDURE-B     21     6   1.918    72
PROCEDURE-B     22     1   3.783     5
PROCEDURE-B     22     2   2.516    24
PROCEDURE-B     22     3   2.374     2
PROCEDURE-B     22     4   2.567    12
PROCEDURE-B     22     5   1.943    60
PROCEDURE-B     22     6   1.933    72
PROCEDURE-B     23     1   4.072     5
PROCEDURE-B     23     2   2.294    24
PROCEDURE-B     23     3   2.646     2
PROCEDURE-B     23     4   2.613    12
PROCEDURE-B     23     5   2.057    60
PROCEDURE-B     23     6   2.156    72
PROCEDURE-B     24     1   3.766     5
PROCEDURE-B     24     2   2.494    24
PROCEDURE-B     24     3   2.529     2
PROCEDURE-B     24     4   2.682    12
PROCEDURE-B     24     5   1.995    60
PROCEDURE-B     24     6   1.527    72
PROCEDURE-B     25     1   3.885     5
PROCEDURE-B     25     2   2.799    24
PROCEDURE-B     25     3   2.528     2
PROCEDURE-B     25     4   2.368    12
PROCEDURE-B     25     5   1.867    60
PROCEDURE-B     25     6   1.649    72
PROCEDURE-B     26     1   3.989     5
PROCEDURE-B     26     2   2.416    24
PROCEDURE-B     26     3   2.766     2
PROCEDURE-B     26     4   2.382    12
PROCEDURE-B     26     5   1.570    60
PROCEDURE-B     26     6   1.514    72
PROCEDURE-B     27     1   3.773     5
PROCEDURE-B     27     2   2.650    24
PROCEDURE-B     27     3   2.805     2
PROCEDURE-B     27     4   2.401    12
PROCEDURE-B     27     5   1.706    60
PROCEDURE-B     27     6   1.262    72
PROCEDURE-B     28     1   3.457     5
PROCEDURE-B     28     2   2.854    24
PROCEDURE-B     28     3   2.620     2
PROCEDURE-B     28     4   2.474    12
PROCEDURE-B     28     5   1.430    60
PROCEDURE-B     28     6   1.236    72
PROCEDURE-B     29     1   3.562     5
PROCEDURE-B     29     2   2.465    24
PROCEDURE-B     29     3   2.865     2
PROCEDURE-B     29     4   1.896    12
PROCEDURE-B     29     5   1.767    60
PROCEDURE-B     29     6   1.368    72
PROCEDURE-B     30     1   3.991     5
PROCEDURE-B     30     2   2.484    24
PROCEDURE-B     30     3   2.483     2
PROCEDURE-B     30     4   2.085    12
PROCEDURE-B     30     5   1.632    60
PROCEDURE-B     30     6   1.428    72
PROCEDURE-B     31     1   3.949     5
PROCEDURE-B     31     2   2.433    24
PROCEDURE-B     31     3   2.347     2
PROCEDURE-B     31     4   1.931    12
PROCEDURE-B     31     5   1.699    60
PROCEDURE-B     31     6   1.195    72
PROCEDURE-B     32     1   3.637     5
PROCEDURE-B     32     2   2.600    24
PROCEDURE-B     32     3   2.863     2
PROCEDURE-B     32     4   2.148    12
PROCEDURE-B     32     5   1.487    60
PROCEDURE-B     32     6   1.256    72
PROCEDURE-B     33     1   3.709     5
PROCEDURE-B     33     2   2.372    24
PROCEDURE-B     33     3   2.460     2
PROCEDURE-B     33     4   2.035    12
PROCEDURE-B     33     5   1.766    60
PROCEDURE-B     33     6   1.140    72
PROCEDURE-B     34     1   3.784     5
PROCEDURE-B     34     2   2.722    24
PROCEDURE-B     34     3   2.447     2
PROCEDURE-B     34     4   2.097    12
PROCEDURE-B     34     5   1.557    60
PROCEDURE-B     34     6   1.305    72
PROCEDURE-B     35     1   3.689     5
PROCEDURE-B     35     2   2.338    24
PROCEDURE-B     35     3   2.629     2
PROCEDURE-B     35     4   2.007    12
PROCEDURE-B     35     5   1.551    60
PROCEDURE-B     35     6   1.087    72
PROCEDURE-B     36     1   3.705     5
PROCEDURE-B     36     2   2.790    24
PROCEDURE-B     36     3   2.824     2
PROCEDURE-B     36     4   1.797    12
PROCEDURE-B     36     5   1.551    60
PROCEDURE-B     36     6   1.009    72
PROCEDURE-B     37     1   3.756     5
PROCEDURE-B     37     2   2.644    24
PROCEDURE-B     37     3   2.557     2
PROCEDURE-B     37     4   2.024    12
PROCEDURE-B     37     5   1.558    60
PROCEDURE-B     37     6   1.408    72
PROCEDURE-B     38     1   3.727     5
PROCEDURE-B     38     2   2.369    24
PROCEDURE-B     38     3   2.804     2
PROCEDURE-B     38     4   1.978    12
